usuario_id,data_criacao
5fa805a7d2867e0042ada2c4,2020-11-08
5fbc4563643d88009f14cacb,2020-11-23
600d4387636ed30027846ff8,2021-01-24
6014ba7cd248770020589914,2021-01-29
6053c6dc089d280019ebeb14,2021-03-18
607b56bb1281b70044e320d0,2021-04-17
6080cdcafa1e1200926217ff,2021-04-21
6093db225edb86007e7a5a84,2021-05-06
60b120e51d926200ae223d80,2021-05-28
60b4ec8c757280008a31019f,2021-05-31
610718961d4ed200c67219d5,2021-08-01
61603bf1131aa000233ea702,2021-10-08
61776899b7168d002333c058,2021-10-25
6207b45e3b7b0e0088506dc4,2022-02-12
621f68872a899800501581d8,2022-03-02
627c097f41592600ebd1d35f,2022-05-11
62d0524515d4550031935996,2022-07-14
62dcbc4df11644003a1ed0c2,2022-07-24
62efd212f136c6001cb8cb79,2022-08-07
63017880786d5f00385b0d8e,2022-08-20
6330ff827a784300d84ccf65,2022-09-25
63cda05f72341b00bd60e53c,2023-01-22
63ee1926aa1c7900cd69a2ed,2023-02-16
6430c81b5f5811003b992995,2023-04-07
643cbf686a5fcd00c23d8678,2023-04-17
64454013c1cba100af2ffd67,2023-04-23
64addab85290ac00afbdc8c7,2023-07-11
64b9490af8fb20003e279161,2023-07-20
64c3a83ad1c9340105b82b72,2023-07-28
64ecb3e1544f4700b2a3d9cf,2023-08-28
653bdb5b13bc322e376e1691,2023-10-27
6547b6f5edf1a625d866e418,2023-11-05
656b269f8a92dad4e8bff7b4,2023-12-02
657c75b8d3488ee83b6772b3,2023-12-15
65b2cfd67a259042e114c83e,2024-01-25
65b3c36b11e34c498410a6df,2024-01-26
662c2b5652cca2d4ea6f1a4e,2024-04-26
665470982204ee8bae806914,2024-05-27
665b9e89ca0e3425836fbc53,2024-06-01
6689a0dea17d1472273991e0,2024-07-06
6691b8b12a3590770ad79c46,2024-07-12
66c53fc398f2dfe456d52109,2024-08-20
66d36aa8c95cae236c980db5,2024-08-31
678efa9a39ebed916821ed77,2025-01-20
67c4ded0572bbfe4ad78af6f,2025-03-02
67d8568283c6ddcdbc0ff66a,2025-03-17
67e894d65ef2d7b69ff6f1da,2025-03-29
67fed252c8397acb5da9176c,2025-04-15
682fbbf87af148d4454f7209,2025-05-22
683d096659d6cbcd360d6044,2025-06-01
685e01b0edd0caae4e29f83f,2025-06-26
5aaee9f0c5e751001ff7e9ed,2018-03-18
5ab3ed1f9d51b4001f35ae9b,2018-03-22
5ab42a379d51b4001f35b66c,2018-03-22
5abf6894da15ea001f18910c,2018-03-31
5ac571e35cb732001f871402,2018-04-04
5ac8fe2f5c2415001f308364,2018-04-07
5acbea5a61b0f3001f25a4e5,2018-04-09
5acd344e71bc5f001faf5279,2018-04-10
5acf312fc9d7ce001f87d01c,2018-04-12
5ad7e296731d25001ff440f4,2018-04-18
5af4b87b8e986d001ffa0a59,2018-05-10
5af70550da38c1001f1cea16,2018-05-12
5b34223106b0bd001f7b8e2f,2018-06-27
5b357192f81000001fe7c832,2018-06-28
5b3c0c293ce214001f0e299c,2018-07-03
5b411a99a56007001f1c5621,2018-07-07
5b5e2c23bd8e54001fae191b,2018-07-29
5b6f4517d08859001f317d74,2018-08-11
5b8c622240d511001f54c27f,2018-09-02
5b9690ce82b72b001f84a1a3,2018-09-10
5bb0ee1232e4ec0020c24ca1,2018-09-30
5bba596dd4e0630020c2467f,2018-10-07
5bca693ee89b3e00201037e2,2018-10-19
5c02bf4d86984c0015ead4a2,2018-12-01
5c0da554ed72490014e14086,2018-12-09
5c2b6521cde46c0015d2d2c5,2019-01-01
5c4c83fe91a433002ce3304f,2019-01-26
5c5b51971ec707001be11a29,2019-02-06
5ca295aa4faccf0023faf96d,2019-04-01
5caa229e9093af002c82f4ce,2019-04-07
5cbbafcadf8198006862f8ff,2019-04-20
5cc4975ce9ee3600201fe6da,2019-04-27
5cdcb75b80ac00006a26592a,2019-05-15
5cdd2806c6e35b001b87aeac,2019-05-16
5ceee4af0c8e4f0088153e0c,2019-05-29
5cfae9511b868f00b79beb76,2019-06-07
5d2107b05575d2003fef9c24,2019-07-06
5d239220a9580c00a6e51362,2019-07-08
5d2d0819f8e0e1002d48d378,2019-07-15
5d304914c1db32001b1d1e79,2019-07-18
5d363fa92d3f2a00276251b0,2019-07-22
5d3e28b46051490048fe6510,2019-07-28
5d56bdc229908a0093940c6f,2019-08-16
5d5c273b6402890077567f05,2019-08-20
5da9298f5cd7e10141094604,2019-10-17
5dd59a0438881001699839e0,2019-11-20
5df22d2cae3a5100216aaea2,2019-12-12
5df4f9d06d00d7009a8624c6,2019-12-14
5e35eb11c10bf00082a92e19,2020-02-01
5e6c03aebfc6d700bb446ad1,2020-03-13
5e78d3cb614d94008701f829,2020-03-23
5ea43c02752bdd00b0fa58cd,2020-04-25
5ea5ad4e8ab26500573f781b,2020-04-26
5ecaa3d6b03e7d0141a148da,2020-05-24
5ee7ed25dd326e0076895ceb,2020-06-15
5eee62d8c5298a00204a01a0,2020-06-20
5ef53c26dae7ff00216573d2,2020-06-25
5f14e9020398d300878f2b0a,2020-07-19
5f1b6ed352bd8f002134da46,2020-07-24
5f26d5f23844c5006f751177,2020-08-02
5f3c3e3d9cfba40093adfcf3,2020-08-18
5f5e8e9559033a00ab62fccc,2020-09-13
5f6149a2ae7aa40021d60979,2020-09-15
5fca50acc94ad500406fc007,2020-12-04
5fe4c0ba4e667a00368ff96b,2020-12-24
602359b70289b9004c651307,2021-02-10
60676e738ab9bc007a8376d6,2021-04-02
60b2b29cf8836000371ab522,2021-05-29
61662ea068d62d004e34f9fd,2021-10-12
621a1ae5dea0a300b3f2f817,2022-02-26
6251b661d41a9c0084bf94d8,2022-04-09
626ad4f599a19a00d744fe8c,2022-04-28
628ba3bc5e966a00b12c29c1,2022-05-23
629bd9b8bb367900bdf2c249,2022-06-04
6335b276b4e046007a0221a3,2022-09-29
636aba1d867b6b008f5ee32c,2022-11-08
6370c82bef6280001c089a62,2022-11-13
6383d3add3374e00809a51ef,2022-11-27
638b60a34e57f6002305a4ef,2022-12-03
6401098456fa25004f954f86,2023-03-02
64276527d37f6c00431b6672,2023-03-31
6430863f9e206300bcdd3783,2023-04-07
647a7dfe55c11b00e5ffb787,2023-06-02
6485f51c256a300070318066,2023-06-11
6492f96fc3e756007ccd0d8e,2023-06-21
64936d66e85ed60048dc7673,2023-06-21
64fa21e67d9f92dbd6d25446,2023-09-07
64fe123634a95cf4befa1f28,2023-09-10
65b96f7bacd2484f0426418d,2024-01-30
65c2712933c99411a30cd486,2024-02-06
65df72a2315ddd86d11fda1c,2024-02-28
65fc3ef75227e6883fde93ae,2024-03-21
66264bdef6ac040056bd1148,2024-04-22
66905e7bc88a767568e6d395,2024-07-11
669dc80476c3c9ff969af3b9,2024-07-21
66b265d4ff1d102a96f4c037,2024-08-06
6705b0a8b6ed303080555129,2024-10-08
673b96dcaec3bea1e76da847,2024-11-18
67feb63e8640148725a9bfc2,2025-04-15
683a3833f95103e1164db24e,2025-05-30
5a988b8426026e001feef366,2018-03-01
5ac0bc0c1d58a1001fbc3a01,2018-04-01
5ac2aba8a6b992001f0ea2f0,2018-04-02
5ac3dab5b940af001f3a575f,2018-04-03
5ad3b7e64ab4d4001f9be900,2018-04-15
5ad3d3934ab4d4001f9bf582,2018-04-15
5ad946ec9d61ca001f278ffa,2018-04-19
5ad94e1c9d61ca001f279212,2018-04-19
5b008d94df510d001f9017c0,2018-05-19
5b00aba1df510d001f9031a8,2018-05-19
5b4c1d0dbf961b001f8e7f64,2018-07-16
5b586b3b5c6347001ff0c6d7,2018-07-25
5b5a314bb7e8f6001fffb8fb,2018-07-26
5b5e076cbd8e54001fadec74,2018-07-29
5b6dd1c53f8b45001f85297d,2018-08-10
5b8311716f11a6001f02d4c5,2018-08-26
5ba264ed8c58eb001e2401ce,2018-09-19
5ba6ab36757bc800204f6444,2018-09-22
5bb5484de5fc4d00208e08eb,2018-10-03
5bd8d91c4e9df20020185e0c,2018-10-30
5bdc7d27e4c3d700201d66c8,2018-11-02
5bdcd0a8e4c3d700201ece65,2018-11-02
5be22c106b06c100201eb8c2,2018-11-06
5be4a7cc3f3b0000335ce0d5,2018-11-08
5bf70f3f85a2ae0033a5c1b6,2018-11-22
5c1184153d74910015a40f84,2018-12-12
5c14ee4c69e6dc0014b5e43d,2018-12-15
5c57798680047d002084cfbb,2019-02-03
5c67085b83494300237d0085,2019-02-15
5c7ef27b1afce7001bf93286,2019-03-05
5c802e72abe9d60021270af6,2019-03-06
5c87e06d8f4e880028126138,2019-03-12
5c8e5f1ff5af110023241028,2019-03-17
5c9170a7a4157300278d2c6e,2019-03-19
5ca3a955c9e6cd00217ba8bf,2019-04-02
5caa8eb43e1783003091b50e,2019-04-07
5cb87c144fde65008cf9e944,2019-04-18
5cce20d0c03fe4009f7c38c3,2019-05-04
5cf195a8edc929008696c0be,2019-05-31
5cf31087efa00f00690b993f,2019-06-01
5cf43d41499c12006ffec90d,2019-06-02
5cfd6793117fe500202f3a2e,2019-06-09
5d3baa581208850039b20e9d,2019-07-26
5d86c1e4cd16fb009ab7ce5d,2019-09-21
5d9bbe9b45f0050093e26caf,2019-10-07
5dab50a5c5c91800b142f184,2019-10-19
5dc7533f8336290039795af7,2019-11-09
5e40224ab18ce4006fc01dd7,2020-02-09
5e49baec83ae16008c7a55f7,2020-02-16
5e63d60f5935580093fd622d,2020-03-07
5e84dd88ac3d0a00b836e92f,2020-04-01
5e8649bc98e92000a611bb49,2020-04-02
5e8fb78bfa4cdd009441c528,2020-04-09
5e8fc1d523a4c4008d7149bb,2020-04-09
5ec18672e9d63800217a3d1e,2020-05-17
5ec47cd6cc5a570137ef3f9b,2020-05-19
5ed04f72d9b95f00528dfc68,2020-05-28
5f14bd0655480d00209d5f7e,2020-07-19
5f5261a2447e4b006188b43e,2020-09-04
5f6a64e910a0fa0038b48991,2020-09-22
5f6faed014d8c200517a1797,2020-09-26
5f8c8e7fcde23600b0d26dfb,2020-10-18
600dd46d59277b0075fd0e60,2021-01-24
60709b45715db5003535df9b,2021-04-09
60d503fe9b13a1008ec2de01,2021-06-24
614609e7a72d77007eb0e913,2021-09-18
61b61d8e195d7300950e165f,2021-12-12
61c4d28f268ee500373df5a1,2021-12-23
61d4d717fa4e9a003f462140,2022-01-04
61f757217a8784003e52872d,2022-01-31
622292e7146d5f001cba4182,2022-03-04
627bd5ee7c4b7e00ae1cbc94,2022-05-11
627eb17349cdc6002a272682,2022-05-13
62b71833f6eb0600d82eb3bb,2022-06-25
62b8becbb7067b00885b38ef,2022-06-26
632cddacf48858001ca26b6a,2022-09-22
632da1e7f685fa0078c9a911,2022-09-23
63541e96b0101a0056915bcf,2022-10-22
6359c6c37a75fa00238c0721,2022-10-26
63d1db60b5dd300088a6843f,2023-01-25
64447e2272c8cf00851a2551,2023-04-22
64f33cb630d9db50b0cfc4f2,2023-09-02
6576365cf84aaabeca87308a,2023-12-10
658caa25dcad442b85e59cea,2023-12-27
65aa969db745c8ab7eba3aee,2024-01-19
662d84e186edd7ed5519218b,2024-04-27
6632a4e6a8cc7fdee38e59be,2024-05-01
66a8f0a28fe23971553f367b,2024-07-30
66bbf14e48e69798cf3f3b0b,2024-08-13
66fdddc3bb96372d7460fd08,2024-10-02
67059ab89ad0839034afcd3d,2024-10-08
670c6d7d938582b538a0537b,2024-10-13
672d8154b52aa0f80e634674,2024-11-08
6782ebc02aadc40a562d9766,2025-01-11
67a27a68d26f03d0a530df44,2025-02-04
67a3768b7239832944261417,2025-02-05
6812cbc8bf051bd088fae391,2025-04-30
684779dd35b30676e1005544,2025-06-09
685a041a380063bcba48c7f6,2025-06-23
68672bb3b7553d97c7e71021,2025-07-03
5ab7ad46bfd275001f1d0ef7,2018-03-25
5abae1787ffca5001fcf61fe,2018-03-27
5abc3215d429c9001f692bf6,2018-03-28
5abe2dc080d8e0001fe0f808,2018-03-30
5ac98c46c359f5001f5d3b6c,2018-04-08
5ad943709d61ca001f278f40,2018-04-19
5b0827777ce6ec001f0a0018,2018-05-25
5b41366bb53207001fc30830,2018-07-07
5b5b9e825d9039001fee20e9,2018-07-27
5b5decb6fbcbf0001f4eaa6b,2018-07-29
5b70a8c2ace21d001f68f486,2018-08-12
5b8c48dc40d511001f545f47,2018-09-02
5b95bd8982b72b001f842385,2018-09-09
5b9c6a5ef24d96001fd846dc,2018-09-14
5b9c718af24d96001fd84dd3,2018-09-14
5b9fbdf5c3ec76001f90313a,2018-09-17
5ba030c6ae639e001f978471,2018-09-17
5bb77b80505de1002005db76,2018-10-05
5bb7d58c3114c90020f98067,2018-10-05
5bb8ecae3114c90020fb0487,2018-10-06
5bc91a43cdc9da002008fdd2,2018-10-18
5bcdedecf809390020c2cd1c,2018-10-22
5bd3c432fbc8f70020540970,2018-10-26
5bdb766fff9c14002003f451,2018-11-01
5bde10853628660020848dd7,2018-11-03
5be2252a6b06c100201ea82f,2018-11-06
5c0c3b9aacf383001412f45c,2018-12-08
5c16d6bb56cc2e00144bc250,2018-12-16
5c1ecb25d3531c0015d6efa3,2018-12-22
5c212d7d35f9770015f14962,2018-12-24
5c3a1bd35e29e100157b6727,2019-01-12
5c55bfacf16dcd0021367574,2019-02-02
5c5f1b9e44abd6002c2e0527,2019-02-09
5c69f027539976001ba1d4f6,2019-02-17
5c72991381adac00270f68c0,2019-02-24
5c8d5e9a7279380021c501e5,2019-03-16
5c9f8a4324ac1d00212ed5a6,2019-03-30
5ca93ada15e0fe002379208a,2019-04-06
5cc3abe1b370d1009902282c,2019-04-26
5d23b792cd3e0a008d0d8ecb,2019-07-08
5d2d1bbfbd7dae0093878881,2019-07-15
5d38eaf006821900215f91ee,2019-07-24
5d44b2b0324ff500211b204a,2019-08-02
5d49aa64100df6005e8db477,2019-08-06
5d5627fbb46c6e0069cf7026,2019-08-16
5d631f3573b51100b0a6d6b9,2019-08-25
5e431cdc0747c1009a7d6f0f,2020-02-11
5e47318479494a001b695daf,2020-02-14
5e5d95d517b45b003f10a37b,2020-03-02
5e8225260b478d0087df1db3,2020-03-30
5eaea68b0ac6950027314570,2020-05-03
5ebae30c7af9fb0057fa3535,2020-05-12
5ec5921af60189003984b1f1,2020-05-20
5ec5a6b0039c1e0027f0e204,2020-05-20
5ef7d6c29b9b6d008d8480c3,2020-06-27
5f1dcc9e5adf5d004c8b9eb4,2020-07-26
5f5545d5635b950034939319,2020-09-06
5f8252e16505ea0069143728,2020-10-10
5f8cc09baa5fb300b7f1866f,2020-10-18
5f9eeb139fc6f5008d166f65,2020-11-01
5fcd593d00d30300768bab81,2020-12-06
5fef7a2af21dce005e6b8850,2021-01-01
5fef8bd8270ed1008dd182e6,2021-01-01
603cf02da25592001e394d0e,2021-03-01
6073799b076213006701340a,2021-04-11
609824c38c008300de907443,2021-05-09
60f08a630adea700c0b268bb,2021-07-15
61e4c851b149e00096a0072a,2022-01-16
6203046869f5d7003b6a925e,2022-02-08
62097d2dfc0ee200c7b58964,2022-02-13
627696a46ebdf1017dba7d47,2022-05-07
62fe66b85e2d5f008fd66f1b,2022-08-18
633b6f35b88fcf0055364abe,2022-10-03
6377b259fea291002a86dd58,2022-11-18
642213c06707020097200c40,2023-03-27
6441b51f5a6d010051b4ebaf,2023-04-20
64b8130e051f4700677ffc80,2023-07-19
64d006bfac5b5400dd5727c7,2023-08-06
64f63558024eeb7f72b3a1a7,2023-09-04
65344130de304ba2c1e1db07,2023-10-21
654af4e0b24058407665af7b,2023-11-07
6553f88a45f3fa7f33d49031,2023-11-14
655a706d935c412212933690,2023-11-19
65be7be5f54e79c5a7dfc78a,2024-02-03
65cba13daf0b783d1f1f7376,2024-02-13
65fe09687311ba7af98760e9,2024-03-22
6600c9bc8eb0dbb377c8ac51,2024-03-24
669476eac836ba0548a7f13e,2024-07-14
669d7eda8d49e3894513e6d4,2024-07-21
6768c5117f84b5e179b5a7ae,2024-12-22
67a6a3693c5ee6a84558249f,2025-02-07
681b982cc013d4dfb650ad81,2025-05-07
6828c788c7590239a52d9c8a,2025-05-17
6831c281692a7824476c21a5,2025-05-24
683638a4aa0817fa7a2151a9,2025-05-27
683b45e1f3393f18bd854d1b,2025-05-31
6844ba9d5cb01f9396028dd9,2025-06-07
686beded379167e182902860,2025-07-07
686d42188f4e112aa33fd087,2025-07-08
686d4f7ca0cfda3bb2144f26,2025-07-08
5a993ee726026e001feef510,2018-03-02
5a99dcf0d4631f001f431720,2018-03-02
5aa9b1a01cc0a5001f0d97b8,2018-03-14
5ab43b999d51b4001f35b806,2018-03-22
5ac5198f9262f4001fe4899e,2018-04-04
5ae24c818d4121001fc995f9,2018-04-26
5ae264508d4121001fc99f1a,2018-04-26
5ae79c3e0b5463001fba14e4,2018-04-30
5ae918da55daae001f49cf9f,2018-05-01
5b130bf33b31b3001f8fd595,2018-06-02
5b1350fc3b31b3001f9015ff,2018-06-02
5b2aef56e90ba1001f6e5ad5,2018-06-20
5b37b1a2a4c873001ff2c794,2018-06-30
5b3d4d9c5b7c26001fd8d654,2018-07-04
5b4bb9b9bf961b001f8dff79,2018-07-15
5b4bcb30bf961b001f8e2984,2018-07-15
5b537c410051af001ff1cf67,2018-07-21
5b623a977021db001f7ccb12,2018-08-01
5b675d081c35b6001fbc0ca3,2018-08-05
5b6daacf3f8b45001f850042,2018-08-10
5ba818f0fbbeb000204e7cfa,2018-09-23
5bad35414dc4290020c4cb66,2018-09-27
5bb52dace5fc4d00208dd1b3,2018-10-03
5bbe7699156be70020f73a98,2018-10-10
5bc28b536e0bc000206bbac6,2018-10-13
5bdf738876643c0020bc6455,2018-11-04
5c002dce229543001558ec4b,2018-11-29
5c04325de90e9f001488d27b,2018-12-02
5c1a8742ecebd30014df436b,2018-12-19
5c2b6895cde46c0015d2d4bc,2019-01-01
5c4330ec984bbf00153e0689,2019-01-19
5c4ceb047aae13001bc6eff7,2019-01-26
5c69c6eccc65fd002cc42a4f,2019-02-17
5c707822296e920027a354e2,2019-02-22
5c7c0a9cd999da00214ec1f5,2019-03-03
5cb25cda07d63c0087b44394,2019-04-13
5cb30451203d8e0075842af5,2019-04-14
5cc03efd5b55ca0021115e07,2019-04-24
5cc1b2523e119a00a4460bfb,2019-04-25
5cc33bc916cd74001bea15c8,2019-04-26
5ce1c01a04ce7400829b09ad,2019-05-19
5d02e0a65a5b9900274e5b85,2019-06-13
5d1907af8e6dcf001bb1fe12,2019-06-30
5d1a8d2aa0754300a48adfdb,2019-07-01
5d94b65801d6d2009f46a5ef,2019-10-02
5db0d8b710509700a4f6dedb,2019-10-23
5dcf28905ecf6e0021629fca,2019-11-15
5dd1d032b33be80064543f29,2019-11-17
5e0d177fb9fbcd0033cc4553,2020-01-01
5e1b79819a2565001bc73184,2020-01-12
5e210445607380004c835eba,2020-01-16
5e4a70ccec1e1a009407f628,2020-02-17
5e81176795b702004c5d61a0,2020-03-29
5ec5808ac4da210064bf4cf3,2020-05-20
5f1ccd08a73c4800b21cab7b,2020-07-25
5f5bdb6be5eb620021959383,2020-09-11
5fa08c0823d26400b1d7d2aa,2020-11-02
5fab1dd7d30edc00a5484a87,2020-11-10
6009e1ca6d0446006769bc2f,2021-01-21
60e84d02280980009898d2e3,2021-07-09
60e9b7b0006142003ee202c8,2021-07-10
60fdd3da990bcd003a041035,2021-07-25
6147cec4210dd800a6f2d1eb,2021-09-19
614a48e3d87e760070527ce5,2021-09-21
618aebdec092e700403b31c8,2021-11-09
620eb134b9c45d0064a02e43,2022-02-17
62376243fc4ddc00f236f5dd,2022-03-20
625d51ed5efa56004dddde9a,2022-04-18
62894dfdb510ff00703453de,2022-05-21
628f553d7813f900314dba9f,2022-05-26
62dd8d2f0193ba00df08f958,2022-07-24
63128811c89f1d006202406a,2022-09-02
6329e6d98ccf3d003004271e,2022-09-20
635d1c26617290007e3886f6,2022-10-29
636c2276dba30a00c9c87a1b,2022-11-09
63816ff1c65e8e00bcc164a3,2022-11-25
63c34a7dd021210023d72480,2023-01-14
63d44f18ef4a84001dd04e74,2023-01-27
63dd18b746efbe007eb68b91,2023-02-03
63fbd0210973cc00e99a083b,2023-02-26
64456570f6638a00e0bf95f9,2023-04-23
64d78c5289fb1c0043143233,2023-08-12
6567bf6669ab5935653d4043,2023-11-29
662fdbefe8ee90b1801a9fb9,2024-04-29
6634ee48e1cdd9a652a53a22,2024-05-03
66651babcd39a25739f3acd4,2024-06-09
669a7f2e3b5c0760f1872b67,2024-07-19
66c37f454a2e7ea9d96f3caa,2024-08-19
670ae520026efa9729e5a3ec,2024-10-12
670c333cd68f575b5801a868,2024-10-13
672124eb724f2abe5fb1d7d3,2024-10-29
677c3de30b696141b8af5f27,2025-01-06
677d2d9acb85450d4e4be9fb,2025-01-07
6797b14c119cf5e522b1961e,2025-01-27
67c09956ac77be2f402082b5,2025-02-27
67ccec7b99d6e69a33fe5ad8,2025-03-08
67dcb9c225160ba2b8e3e20f,2025-03-20
6817f25f820839eba100571b,2025-05-04
6845e7ee83e4e792a4d285cf,2025-06-08
686d6b618f25fc1269303575,2025-07-08
5aadb1419d1396001f5b061a,2018-03-17
5abb989f7ffca5001fcf65e5,2018-03-28
5adb26db2b4e1e001f883718,2018-04-21
5add31f3081921001fb6ce9e,2018-04-22
5ae4d5bba4d974001f1146a4,2018-04-28
5aec4fc5e57c87001f3dfe04,2018-05-04
5aecdbc6e57c87001f3e1b53,2018-05-04
5b015b59df510d001f905cf5,2018-05-20
5b11cfb69c0b5e001f7e86b7,2018-06-01
5b1b17250379c4001f835e33,2018-06-08
5b36bf06fbc6bf001f9b6239,2018-06-29
5b3914f63e8286001fd150e5,2018-07-01
5b3982baf09747001f463398,2018-07-01
5b4930a0e504c8001fd4ee3d,2018-07-13
5b662fff82c07e001f0a7773,2018-08-04
5b81b86bc323a1001f31d75f,2018-08-25
5ba22f288c58eb001e23cb7e,2018-09-19
5bb7e1a63114c90020f9a153,2018-10-05
5bbcc2d6f8d5a50020390829,2018-10-09
5bcb56125fe7020020d00391,2018-10-20
5bd73c7947abfb0020207059,2018-10-29
5c17fbb01a617500148de99a,2018-12-17
5c181e4c1a617500148e7900,2018-12-17
5c1d0fa809ff4500151882ff,2018-12-21
5c22b3d7167b200015fb3779,2018-12-25
5c26ba29763524001519a965,2018-12-28
5c4910d9a99edd0015a652f9,2019-01-23
5c522a6a3f12670027500d22,2019-01-30
5c72b63e624667001bf6bef8,2019-02-24
5ca9423115e0fe0023792a26,2019-04-06
5cb63d76431b7e004362271b,2019-04-16
5cfc1f2dee59bb009fb5d8a4,2019-06-08
5d0e974931ed5b0081f915ee,2019-06-22
5d43a387246096008780620a,2019-08-01
5d4f57c40b6a6b0091112821,2019-08-10
5da75a528ff2ae00464c1152,2019-10-16
5dd81f33e7b28f00495d1017,2019-11-22
5de97f3af2ac3e0039d0fe18,2019-12-05
5df7a8e90dda150027f8e351,2019-12-16
5e359b25ee5377014b7f21d3,2020-02-01
5e6a5698ad998e00277a2dff,2020-03-12
5e76231805f065002094d78f,2020-03-21
5e7c91f7d07bd300571dd4b6,2020-03-26
5eac9f983882140058836f9f,2020-05-01
5eb289dd69413f00279365dd,2020-05-06
5eb3170470daa40064e9a335,2020-05-06
5ed1943bdc90da009fdfe126,2020-05-29
5ed2e15ee613bb00aa9f1bc2,2020-05-30
5efbcad73e268800b72729af,2020-06-30
5efcdb6d616d9d0095a1b833,2020-07-01
5f2de6a6530f2900b6cd004c,2020-08-07
5f873378cbfd62003dfda052,2020-10-14
5fbb1ec3ac59060041d2e858,2020-11-22
5fd3e32abaabf2007cddd05f,2020-12-11
5fe5216b3da33e00b1ec53b7,2020-12-24
5ff86b39fa199d00316e90d3,2021-01-08
601d880ad076fe0082025d6b,2021-02-05
605e1844dc637b007316d300,2021-03-26
6095c267a05ec70069c79d69,2021-05-07
60b6fc39affc9400a2868ac8,2021-06-02
611ce69c609c05001cd23ef8,2021-08-18
6122905e9f6f3d001c27ab36,2021-08-22
613b6788da535f00e6dceaaa,2021-09-10
6174908f399b40006293a79f,2021-10-23
617b281a9bce9d008fffa063,2021-10-28
617f2f83befc4c004c45d508,2021-10-31
61c4bb0394923300cec393bc,2021-12-23
61d5c76378ef7e001cd2502f,2022-01-05
61fab491ad9b1000c8390a04,2022-02-02
61ffced98cdc710092b9b80e,2022-02-06
62927ef6afdbce007e93255b,2022-05-28
62bb8a0c3b164000804835de,2022-06-28
62c77bddaba6a200c2bd2c31,2022-07-07
6303ae861eddc90063e2e71b,2022-08-22
630b8efbbc3eec007b907545,2022-08-28
632e55da24b3db002324823e,2022-09-23
638a4ffba6c4290023e44f71,2022-12-02
63a889910d4b63008501b54b,2022-12-25
63d9b12bcdacaf001de562ae,2023-01-31
63da780762667800a2683447,2023-02-01
64617407e2718000933bc811,2023-05-14
6470c0fb200a7d00ad5a6099,2023-05-26
647ce1f02672d7006eceb050,2023-06-04
6498bed487089d0077512140,2023-06-25
64fb89efdb7a4af6c6a1a231,2023-09-08
6558407269412e876de74641,2023-11-18
658728a908864a14c5af6638,2023-12-23
659b142f34815ccbc0bb4cf5,2024-01-07
65a3eaf1cb27403cebd3457b,2024-01-14
65b059fb2a1e6ee8170615a1,2024-01-23
6623f54a2d2fdec6f7766608,2024-04-20
662e44315df0ed9c0181e9ca,2024-04-28
667f2451bd6fe73dcd8619c4,2024-06-28
67041ea5389eb50eec547976,2024-10-07
677f238ff3d4708fff3e3a0b,2025-01-08
67b8cf2d8e2eb2e31053bda6,2025-02-21
67e5eae7d7c284b93b18f75f,2025-03-27
67f973dc00fb2e98cb836c9b,2025-04-11
681e6fd3e911378846323843,2025-05-09
6836087a5c14d0b64d7c3d91,2025-05-27
5aa6ef9736f9a9001f94e2c7,2018-03-12
5aabba5020b6f4001f4e9123,2018-03-16
5ab39a3bb8038e001f5ed97c,2018-03-22
5ab3ff569d51b4001f35b108,2018-03-22
5aba3b74891e67001f96e58b,2018-03-27
5ac52fcb9262f4001fe48e75,2018-04-04
5ac942995c2415001f3093e0,2018-04-07
5ac961645c2415001f309a56,2018-04-07
5ad3e4e94ab4d4001f9bfc6b,2018-04-15
5ae77f820b5463001fba06d9,2018-04-30
5aef79868e84a6001f448f38,2018-05-06
5b00b2f4df510d001f903b37,2018-05-19
5b0204f3b7d555001f203321,2018-05-20
5b5513f2439177001ff377b0,2018-07-22
5b66406582c07e001f0a9b03,2018-08-04
5b6799761c35b6001fbccab6,2018-08-05
5b7c7cae1f97e8001f59a95d,2018-08-21
5b944007f809ea001f0500c7,2018-09-08
5b9c4daff24d96001fd80f60,2018-09-14
5b9eec4cc3ec76001f8f974f,2018-09-16
5bb931efe7992a00202855ef,2018-10-06
5bb944fbe7992a002028b4f4,2018-10-06
5bd387d4fbc8f700205339dc,2018-10-26
5bef71638f0c070033fa204f,2018-11-16
5bfaea43e4d4f400143b8931,2018-11-25
5c16d88d56cc2e00144bdaee,2018-12-16
5c1ee222d3531c0015d7c014,2018-12-22
5c23c983d2aa7d0015130a69,2018-12-26
5c42c26e984bbf00153d9f85,2019-01-19
5c52757b8804f3001b468194,2019-01-31
5c5c6f9734b69f00223af1d9,2019-02-07
5c5df553637607002c093837,2019-02-08
5c65beedbf20140021147ddf,2019-02-14
5cc24adfa66931002047f338,2019-04-25
5cc484560c2e5c00a62b2380,2019-04-27
5cce33b24c8d5500275c7000,2019-05-04
5ce5e2a10910ee006a0d4c3a,2019-05-22
5ceaefae826eaf005dd86fc7,2019-05-26
5ceb299d39772000a5cdd89c,2019-05-26
5d1903951d65c700319e93ad,2019-06-30
5d2ca63b5f5cf900b7865c66,2019-07-15
5d2dd1b003ccec002b228417,2019-07-16
5d8e5997db2af000211cc6d7,2019-09-27
5da0c85e11318d00316f99fb,2019-10-11
5dab7558a3cc58001be76eef,2019-10-19
5e23b146a5eea000a648f996,2020-01-18
